created-at,username,text,extr-places,extr-latlon
2017-07-24 07:34:10,Nepal_News_En,"TKP: Flood Forecasting Section confirms the Bhotekoshi river is not blocked; Larcha bridge damaged completely

 … https://t.co/mtNRD7an76",TKP| Bhotekoshi| Larcha,[][][]
2017-07-24 07:34:03,ilukasvani,RT @vijayrupanibjp: Conducted an aerial survey of the flood affected areas of Surendranagar district &amp; instructed officials to do needful.…,RT| Surendranagar,[]
2017-07-24 07:34:00,SunnyModi1999,Heaviest Rainfall (( FLOOD SITUATION )) in Mount and Abu Road - See Video: https://t.co/ubG072yojW via @YouTube,Heaviest Rainfall| FLOOD| Mount| Abu Road| See Video,[][][][][]
2017-07-24 07:32:38,NARPATSHETH,"RT @tarun_gogoi: Addressing a Press Conference on Assam Flood,CAG report on Defense, Brahmaputra dredging &amp; no fund from GOI to Assam durin…",RT| Assam Flood| CAG| Brahmaputra| GOI| Assam,NA
2017-07-24 07:32:34,Chiragsevak6,RT @vijayrupanibjp: Conducted an aerial survey of the flood affected areas of Surendranagar district &amp; instructed officials to do needful.…,RT| Surendranagar,[][][]
2017-07-24 07:31:50,LeoTejareddy20,RT @kattashekar: With heavy rains in upper Krishna and upper Bhima and Tungabhadra heavy flood started to Almatti and Narayanapur. Hope we…,RT| Tungabhadra| Almatti| Narayanapur| Hope,[][][][]
2017-07-24 07:31:22,wlvrn_tjs,"RT @shukla_tarun: Why is the flood across Indian states only on Hindi channels while English channels leading with JNU tank, Bofors, Prez d…",RT| Indian| English| JNU| Bofors,[][][][]
2017-07-24 07:31:09,tarun_gogoi,"Addressing a Press Conference on Assam Flood,CAG report on Defense, Brahmaputra dredging &amp; no fund from GOI to Assa… https://t.co/D83ZeatPW4",Assam Flood| CAG| Brahmaputra| GOI,NA
2017-07-24 07:30:53,mukeshmathrani,"RT @htTweets: Heavy rain causes flood-like situation in Rajasthan, schools closed in 2 districts https://t.co/UTcOCSrpPH

@mukeshmathrani r…",RT| Rajasthan,[][][]
2017-07-24 07:30:46,Anjum_RZV,"RT @htTweets: Heavy rain causes flood-like situation in Rajasthan, schools closed in 2 districts https://t.co/UTcOCSrpPH

@mukeshmathrani r…",RT| Rajasthan,[]
2017-07-24 07:30:23,nagabodhi,"RT @htTweets: Heavy rain causes flood-like situation in Rajasthan, schools closed in 2 districts https://t.co/UTcOCSrpPH

@mukeshmathrani r…",RT| Rajasthan,[]
2017-07-24 07:30:02,sarathius,RT @DDNewsLive: Flood alert in #Odisha after IMD forecasts extremely heavy rainfall in the next 24 hours; fishermen advised to be cautious…,RT| IMD,[]
2017-07-24 07:29:42,n2r3ndr2,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:29:25,BansiRajput111,"10 Pictures Of Flood Situation In Gujarat, Watch Video https://t.co/GjRhOthx7G",Flood Situation| Gujarat| Watch Video,[][][]
2017-07-24 07:28:02,mana_apple,"RT @indiawater: #Flood turns Assam region Bogolijan into #desert, crisis brings daily life to standstill; 2 stories of tragedy https://t.co…",RT| Assam,[]
2017-07-24 07:27:48,Pranay_Patel_,"RT @htTweets: Heavy rain causes flood-like situation in Rajasthan, schools closed in 2 districts https://t.co/UTcOCSrpPH

@mukeshmathrani r…",RT| Rajasthan,[]
2017-07-24 07:27:42,rtkasr,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:27:41,viralvm69,"RT @SkymetWeather: #Rajkot, #Jamnagar, #Surendranagar, #Ahmedabad are likely to witness more heavy #rains. https://t.co/JhKbRNIHd2 @Gujarat…",RT| Rajkot| Jamnagar,[][]
2017-07-24 07:27:31,kus_lob,RT @timesofindia: Vidyasagar University in West Bengal's Midnapore cancels examination fearing flood,RT| West Bengal,[]
2017-07-24 07:27:05,AlokKNMishra,Busy Vikas Marg near Nirman Vihar turns into a virtual lake and no agency/authority seems bothered. #monsoon… https://t.co/Zo6wkHvspW,#,
2017-07-24 07:27:03,PareshC74797107,RT @Aum_ashok: Shankarbhai Chaudhary review flood situation of Banaskantha.! https://t.co/H5LNNGn7Fh,RT| Shankarbhai| Banaskantha,[][]
2017-07-24 07:26:49,HTNoidaGzb,"RT @htTweets: Heavy rain causes flood-like situation in Rajasthan, schools closed in 2 districts https://t.co/UTcOCSrpPH

@mukeshmathrani r…",RT| Rajasthan,[]
2017-07-24 07:26:38,ashish14JGD,"RT @CDRNIndia: Retweeted Doordarshan News (@DDNewsLive):

Flood alert in #Odisha after IMD forecasts extremely heavy rainfall in... https:/…",#,
2017-07-24 07:26:33,guru9899,"RT @htTweets: Heavy rain causes flood-like situation in Rajasthan, schools closed in 2 districts https://t.co/UTcOCSrpPH

@mukeshmathrani r…",RT| Rajasthan,[]
2017-07-24 07:26:16,htTweets,"Heavy rain causes flood-like situation in Rajasthan, schools closed in 2 districts https://t.co/UTcOCSrpPH… https://t.co/k8rgX6hcBn",Heavy| Rajasthan,[][]
2017-07-24 07:25:18,FourthEyeBaba,"RT @rachitseth: Fasal Bima Yojana to Railway Food,From Shortage of Ammunition to 60% Cut in Assam Flood Relief, CAG flays Modi Govt https:/…",RT| Railway Food| From Shortage| Assam Flood Relief| CAG| Modi Govt,[][][][][]
2017-07-24 07:24:19,FourthEyeBaba,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:23:49,Rajeshk79714254,RT @indialegalmedia: #NGT adjourns the matter regarding encroachment and construction in the flood plains of river Yamuna to August 9,RT| NGT| Yamuna,[][]
2017-07-24 07:22:29,News18Guj,#Rajastan: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/RHfTymc9ji,Rajasthan| Jalore,[][]
2017-07-24 07:21:50,LalithKris,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:21:16,FreedomPress15,Heavy incessant rains trigger flood-like situation in Bengal https://t.co/tAFEpPxKvW,Heavy| Bengal,[][]
2017-07-24 07:21:00,News365247live,RT @timesofindia: Vidyasagar University in West Bengal's Midnapore cancels examination fearing flood,RT| West Bengal,[]
2017-07-24 07:20:45,mohitsmartlove,RT @timesofindia: Vidyasagar University in West Bengal's Midnapore cancels examination fearing flood,RT| West Bengal,[]
2017-07-24 07:19:56,nareshc96240,RT @Aum_ashok: Shankarbhai Chaudhary review flood situation of Banaskantha.! https://t.co/H5LNNGn7Fh,RT| Shankarbhai| Banaskantha,[][]
2017-07-24 07:19:38,tv9gujarati,"#Monsoon2017 : #Banaskantha faces flood-like situation, many villages lost connectivity : https://t.co/rpbneGPRO3 https://t.co/I1uLgiBWEg",,[]
2017-07-24 07:19:25,sh_atyagi,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:19:20,Im_Munna_Denath,#Rain #RainyDay ...oowwff...!! Continuously... ☔☔🌂🌧🌧 #Flood #icantkeepquiet,#,
2017-07-24 07:18:52,ramgopal5555,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:18:39,navneet_mundhra,"@smitaprakash South Rajasthan often face flood issues during Monsoon.. Districts such as Jalore, Bhilwara, Banswara etc !",South Rajasthan| Jalore| Bhilwara| Banswara,[][][][]
2017-07-24 07:18:36,Ashokanews1,"Rajasthan: Flood like situation in Jalore, water enter into residential areas https://t.co/xq4jrpDQOp",Rajasthan| Jalore,[][]
2017-07-24 07:18:17,IshwarC54361579,RT @ChaudharyDixit5: @ChaudhryShankar sir review flood situation of Banaskantha.! https://t.co/9ZiaxozkDb,RT| ChaudhryShankar| Banaskantha,[][]
2017-07-24 07:18:01,indian24news,Flood-Forecasting Network Largely Non-Operational: CAG Report https://t.co/M28Q4TrrB7 #news #Technology https://t.co/AkQecIegj0,Network Largely,[]
2017-07-24 07:18:00,haloefekti,"RT @timesofindia: Flood situation in Assam improves; death toll at 76 

Read more: https://t.co/HrtKv5SXIf https://t.co/5bLhJMlhVB",RT| Assam,[]
2017-07-24 07:17:51,VishalGaur1111,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:17:46,CDRNIndia,"RT @ANI_news: Heavy rains continue to batter Gujarat, 10 rescue teams of NDRF pre-positioned at various flood prone areas in the state:Visu…",RT| Gujarat| NDRF,[][]
2017-07-24 07:17:45,CDRNIndia,"Retweeted ANI (@ANI_news):

Gujarat Chief Minister Vijay Rupani undertook an aerial survey of the flood affected... https://t.co/ObouZMuqbq",ANI| Vijay Rupani,[][]
2017-07-24 07:17:40,CDRNIndia,RT @ANI_news: Gujarat Chief Minister Vijay Rupani undertook an aerial survey of the flood affected areas in Chotila and Maliya yesterday. h…,#,
2017-07-24 07:17:35,SushilJ4u,"@VijayRupani 
@CMOfficeAssam 
@myogiadityanath 
@Naveen_Odisha 
@NitishKumar 
Please save public 4m flood disaster… https://t.co/8T2VF0wkCF",VijayRupani,[]
2017-07-24 07:17:17,RNRAOCHILKUR,RT @kattashekar: With heavy rains in upper Krishna and upper Bhima and Tungabhadra heavy flood started to Almatti and Narayanapur. Hope we…,RT| Tungabhadra| Almatti| Narayanapur| Hope,[][][][]
2017-07-24 07:15:26,KishorP24866026,RT @vijayrupanibjp: Conducted an aerial survey of the flood affected areas of Surendranagar district &amp; instructed officials to do needful.…,RT| Surendranagar,[]
2017-07-24 07:15:00,kathmandupost,Flood Forecasting Section confirms the Bhotekoshi river is not blocked; Larcha bridge damaged completely… https://t.co/FBtmVM37DQ,Flood| Bhotekoshi| Larcha,[][][]
2017-07-24 07:14:58,DynamiteNews_,#Flood-like situation in #Rajasthan's Jalore; residents struggle as water entered into residential ares #rains https://t.co/sGDhtqHjDX,Rajasthan| Jalore,[][]
2017-07-24 07:14:25,CDRNIndia,"Retweeted ANI (@ANI_news):

Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into... https://t.co/WSyd9PQcqi",ANI| Rajasthan| Jalore,[][][]
2017-07-24 07:14:17,CDRNIndia,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:14:13,TelegramTimes,Vidyasagar University in West Bengal's Midnapore cancels examination fearing flood,Vidyasagar University| West Bengal,[][]
2017-07-24 07:14:12,SlowPo1son,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:14:08,Rajnishkaushall,"RT @rachitseth: Fasal Bima Yojana to Railway Food,From Shortage of Ammunition to 60% Cut in Assam Flood Relief, CAG flays Modi Govt https:/…",RT| Railway Food| From Shortage| Assam Flood Relief| CAG| Modi Govt,[][][][][]
2017-07-24 07:13:39,Sriniva75574980,RT @timesofindia: Vidyasagar University in West Bengal's Midnapore cancels examination fearing flood,RT| West Bengal,[]
2017-07-24 07:13:34,Hardikgandhi06,"RT @DeshGujarat: Holiday in schools in Banaskantha after heavy rain, water released from Sipu, flood alert in downstream villages https://t…",RT| Banaskantha| Sipu,[][]
2017-07-24 07:13:30,zeesalaamtweet,Flood-like situation in #Rajasthan's #Jalore; residents struggle as water entered into residential ares. https://t.co/bPks88bRPp,Rajasthan| Jalore,[][]
2017-07-24 07:13:20,BJPTHONDAN,RT @DDNewsLive: Flood alert in #Odisha after IMD forecasts extremely heavy rainfall in the next 24 hours; fishermen advised to be cautious…,RT| IMD,[]
2017-07-24 07:13:20,NewsNationTV,#Flood-like situation in #Rajasthan's #Jalore; residents struggle as water entered into residential ares: ANI,Rajasthan| Jalore,[][]
2017-07-24 07:13:17,asgehlotmali,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:13:14,pintuthakor3318,RT @ChaudharyDixit5: @ChaudhryShankar sir review flood situation of Banaskantha.! https://t.co/9ZiaxozkDb,RT| ChaudhryShankar| Banaskantha,[][]
2017-07-24 07:12:55,mukulsharma87,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:12:53,cmriganka,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:12:43,Symbianian,RT @ANI_news: Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,RT| Rajasthan| Jalore,[][]
2017-07-24 07:12:18,DesaiAlpesh1011,@ChaudhryShankar sir review flood situation of Banaskantha.! https://t.co/wFwGO4anzV,Banaskantha,[]
2017-07-24 07:12:02,TanmayNPatel,RT @vijayrupanibjp: Conducted an aerial survey of the flood affected areas of Surendranagar district &amp; instructed officials to do needful.…,RT| Surendranagar,[]
2017-07-24 07:11:59,pagareharish1,RT @vijayrupanibjp: Conducted an aerial survey of the flood affected areas of Surendranagar district &amp; instructed officials to do needful.…,RT| Surendranagar,[]
2017-07-24 07:11:58,AAP_ka_AKASH,"RT @rachitseth: Fasal Bima Yojana to Railway Food,From Shortage of Ammunition to 60% Cut in Assam Flood Relief, CAG flays Modi Govt https:/…",RT| Railway Food| From Shortage| Assam Flood Relief| CAG| Modi Govt,[][][][][]
2017-07-24 07:11:53,ANI_news,Flood-like situation in Rajasthan's Jalore; residents struggle as water entered into residential ares. https://t.co/ANcBvEDMtD,Rajasthan| Jalore,[][]
2017-07-24 07:11:48,RAjith46,"Heavy rain most parts of Odisha, flood alert issued in 6 districts https://t.co/wNeTdz923x https://t.co/qTzdK7K7du",Heavy| Odisha,[][]
2017-07-24 07:11:45,Clipper28Info,"Heavy rain most parts of Odisha, flood alert issued in 6 districts https://t.co/Fk3rSouIs7 https://t.co/ED0Fr5c2Mh",Heavy| Odisha,[][]
2017-07-24 07:11:30,mahalakshmi3117,Vidyasagar University in West Bengal's Midnapore cancels examination fearing flood,Vidyasagar University| West Bengal,[][]
2017-07-24 07:11:29,timesofindia,Vidyasagar University in West Bengal's Midnapore cancels examination fearing flood,Vidyasagar University| West Bengal,[][]
2017-07-24 07:10:47,DesaiAlpesh1011,RT @Aum_ashok: Shankarbhai Chaudhary review flood situation of Banaskantha.! https://t.co/H5LNNGn7Fh,RT| Shankarbhai| Banaskantha,[][]
2017-07-24 07:10:29,Nayeemnasar,"@Dracalous It's about How God destroy people when they become evil.. kill each other. To wipe such evil he sent flood, or earthquake..",How God,[]
2017-07-24 07:09:56,Harithachikile,RT @DDNewsLive: Flood alert in #Odisha after IMD forecasts extremely heavy rainfall in the next 24 hours; fishermen advised to be cautious…,RT| IMD,[]
2017-07-24 07:09:47,rpraveensamuel,RT @DDNewsLive: Flood alert in #Odisha after IMD forecasts extremely heavy rainfall in the next 24 hours; fishermen advised to be cautious…,RT| IMD,NA
2017-07-24 07:09:18,Maddy_Shaab,"RT @rachitseth: Fasal Bima Yojana to Railway Food,From Shortage of Ammunition to 60% Cut in Assam Flood Relief, CAG flays Modi Govt https:/…",RT| Railway Food| From Shortage| Assam Flood Relief| CAG| Modi Govt,[][][][][]
2017-07-24 07:08:55,CDRNIndia,"Retweeted News Assam News (@NewsAssam):

Flood situation in Assam improves; death toll at 76 - Times of India... https://t.co/OvIuv99IfU",News Assam News| Assam| India,[][][]
2017-07-24 07:08:51,Nayeemnasar,"@Dracalous It's about the history mate, before Noah's people disobeyed. So He sent the flood to thier entire country/Region who disobeyed.",Noah,[]
2017-07-24 07:08:46,CDRNIndia,RT @NewsAssam: Flood situation in Assam improves; death toll at 76 - Times of India https://t.co/p15zWryoIU #Assam,RT| Assam| India,[][]
2017-07-24 07:08:43,NewsLeakCentre,"Vidyasagar University cancels examination for fear of flood, after water level in south Bengal rivers rises https://t.co/CjL9ilsy9y",Vidyasagar University| Bengal,[][]
2017-07-24 07:08:22,manjupal362,RT @indialegalmedia: Construction in the flood plain of river Yamuna matter: Respondent (UoI) submits the project rept and says that 64% of…,RT| Yamuna| UoI,[][]
2017-07-24 07:08:10,himanshu_ruhela,RT @DDNewsLive: Flood alert in #Odisha after IMD forecasts extremely heavy rainfall in the next 24 hours; fishermen advised to be cautious…,RT| IMD,[]
2017-07-24 07:08:02,CDRNIndia,"Retweeted Doordarshan News (@DDNewsLive):

Flood alert in #Odisha after IMD forecasts extremely heavy rainfall in... https://t.co/cILk62AGHV",Doordarshan News| IMD,NA
2017-07-24 07:07:57,manjupal362,"RT @indialegalmedia: Construction in the flood plain of river Yamuna matter: The full report shall be submitted within 2 weeks, submits Res…",RT| Yamuna,[][]
2017-07-24 07:07:57,CDRNIndia,RT @DDNewsLive: Flood alert in #Odisha after IMD forecasts extremely heavy rainfall in the next 24 hours; fishermen advised to be cautious…,RT| IMD,[]
2017-07-24 07:07:37,tv9gujarati,"Heavy rains cause flood-like situation in #Banaskantha, administration on toes to tackle situation :… https://t.co/IExtOIxkDT",Heavy,[]
2017-07-24 07:06:37,CDRNIndia,"Retweeted SkymetWeather (@SkymetWeather):

#Rajkot, #Jamnagar, #Surendranagar, #Ahmedabad are likely to witness... https://t.co/EtSrKEncdL",SkymetWeather| Rajkot| Jamnagar,[][][]
2017-07-24 07:06:23,CDRNIndia,"RT @SkymetWeather: #Rajkot, #Jamnagar, #Surendranagar, #Ahmedabad are likely to witness more heavy #rains. https://t.co/JhKbRNIHd2 @Gujarat…",RT| Rajkot| Jamnagar,[][]
2017-07-24 07:06:20,mahalakshmi3117,"Vidyasagar University cancels examination for fear of flood, after water level in south Bengal rivers rises",Vidyasagar University| Bengal,[][]
2017-07-24 07:06:20,Harithachikile,"RT @DDNewsLive: #GujaratRains: Flood claims 3 lives, over 6,000 people shifted to safer places; MeT forecasts heavy rain in the next 48 hou…",RT| MeT,[]
2017-07-24 07:06:10,rajkshroff,"RT @rachitseth: Fasal Bima Yojana to Railway Food,From Shortage of Ammunition to 60% Cut in Assam Flood Relief, CAG flays Modi Govt https:/…",RT| Railway Food| From Shortage| Assam Flood Relief| CAG| Modi Govt,[][][][][]
