place,lat,lon
WR,48.8263435,2.3268608
Highlight,41.5732135,-75.2549081
ABVP,36.1628644,-86.7813584
RailwayHelpline,31.5771379,74.3361747
AdvaitaKala,16.8558,74.5605999
Debate,25.7858057,-108.9907391
Bappa,43.315612,45.683067
KingsCircle,44.5860977,-123.2769805
Maharashta,19.7514798,75.7138884
FINALLY,38.2097441,-84.5590282
GreatJob,47.493401,-111.2959521
NY,40.7127837,-74.0059413
Civic,37.445239,-122.161019
GSBGaneshMandal,19.047323,72.869
KVLI,35.6388416,-118.4736968
BTW,32.3697852,-86.3001554
MCGM_BMC,18.9807567,72.8317065
Infrastructure,43.0867103,-87.9564648
Long,30.260252,-97.7510921
RepublicStudios,34.1363766,-118.3629592
Sort,42.4103118,1.1287747
Goregaon,19.1551485,72.8678551
Central_Railway,19.0197385,72.8515468
Andheri,19.113645,72.8697339
Chunabatti,19.0516931,72.8691602
WakeUpCall,47.6515327,-117.3580142
BEAUTYWEEK,-23.5592527,-46.6530987
Annual,35.1260249,-3.5939254
Netas,32.607057,-93.3086188
Tell,44.379211,-91.8656309
FollowRepublic,39.4374007,-94.3480759
DancingCars,40.039089,-76.3631775
BullShit,35.6277137,139.6340667
MumbaiTips,19.008608,72.832189
Rani,42.3414743,-71.1225231
RealHeros,33.1782128,-96.887645
PrayForTexas,32.3588103,-97.2273372
Hire,32.8291862,-96.9038312
WEH,29.755331,-95.80024
Beingind,28.648,77.1869696
NiranjanSwamy,16.4022596,78.7130066
waterloggingNear,24.6667277,84.7764784
VARUN,12.9796521,80.2656499
MumbaiFightsBack,18.9526485,72.8336341
Smile,40.726631,-73.993559
BMCBudget,19.2122501,72.8673927
ShivSayNa,19.2868401,72.871266
Khaki,40.7355318,-74.0002908
Dadar,19.021324,72.8424178
Faith,33.6525764,-117.8146159
NalaSopara,19.4178206,72.8108543
MumbaiFloodedArab,19.166943,72.833383
Year,47.615938,-122.349504
Bkc,43.0368374,-87.977813
Tube,45.52352,-122.673109
MosquesOpenDoors,43.5499489,-79.8599728
No1can,22.590666,114.115656
GoogleMaps,-23.5285944,-46.7377076
ETAs,42.2988613,-83.790729
MumbaiRainsLive,19.0238031,73.0423727
Rains,32.9009129,-95.7721204
PleaseGive,21.151286,79.0717849
MumbaiMunicipalCorporation,19.2039634,72.8453958
AndheriEast,19.1154908,72.8726952
LBSMarg,19.1283645,72.9252738
NhavaShevaPort,18.9499361,72.9511875
Dombivali,19.2094006,73.0939483
Poor,37.7638764,-122.1651011
WesternRailway,38.203434,-121.8744881
VirarLocal,19.4603685,72.8163904
Ola_Mumbai,19.0352717,72.8436933
SCLR,19.0754174,72.8732776
Avoid,33.9860799,130.938235
SaadBinJung,24.8415058,67.0593281
Lawyer,47.6117967,-122.1966652
MotherNature,33.758969,-84.3871494
DonBoscoMatunga,19.0253107,72.8572602
Mazgoan,18.9644251,72.8421341
AjoyMehta,22.5128475,88.3485475
MumbaiLocal,18.929852,72.831509
Virar,19.4563596,72.7924612
DadarEast,19.0099129,72.8426858
Biggest,34.0182687,-118.495114
BIG,32.7766642,-96.7969879
Right,27.8388371,-82.7447527
ArabianSea,12.2501506,64.33717
Sharmaji,22.309709,114.187147
LocalTrain,12.9055521,80.094936
WesternExpressWay,19.1667149,72.8586501
RJs,32.435445,-81.784372
Olacabs,30.7876956,75.4958958
Gujju,32.6764226,-97.3006134
Gurudwara,37.3261498,-121.7643834
Wow,42.5319571,-83.0939224
centralMumbaiPls,18.950615,72.800022
Hats,47.6102491,-122.3410721
Chaddis,39.37269,-76.645767
Mosques,40.024457,-83.028763
Church,64.888467,-147.7658981
Temples,26.0490912,-80.3618494
Santacruz,36.9741171,-122.0307963
AacheDin,22.292208,73.210671
BhamlaFoundation,19.0602075,72.8243992
AsifBhamla,19.0602075,72.8243992
Lucky,28.386625,-81.4923319
ViShNu_SiNgH74Mumbai,19.1101356,72.8637558
PetaIndia,27.4477684,77.4723483
Horrible,35.661095,-105.971232
LowerParel,19.0021567,72.8415793
SirRavindraJadeja,17.3741195,78.4989424
Complete,38.673203,-90.424845
DanielFrancis,43.7470278,-87.9680138
MumbaiRainsMechanics,19.1121186,73.0050704
AGentleman,32.6596426,-96.8774408
HeavyRain,25.9101065,-80.3189246
HR,45.1,15.2000001
MumbaiBeSafe,19.2094903,72.8640828
GODs,56.5222928,14.6743575
Soo,46.3012754,-84.1846644
Note,36.9790377,14.9856176
Deonar,19.0447048,72.9102511
AirTrafficControl,42.9282563,-71.4419782
Saw,37.692678,-121.879911
NSE,23.0231158,72.572466
Tab,17.8409173,-92.6189273
Move,40.7108839,-74.0083897
Diall,-25.3623688,-49.1850039
MulundRailway,19.1565109,72.9637728
BhushiDam,18.7214952,73.3978558
ShivajiNagar,12.9868012,77.6093979
ShainaNC,18.9272613,72.8330387
MumbaiPaaniMain,19.0623384,72.8371172
OberoiMall,19.1738411,72.8604636
Visarjan,18.4820413,73.8166485
Shaina,40.8514597,-73.8274008
CivicDisaster,35.7285856,139.4774988
MahimDargahMemonHall,19.0402662,72.8390631
ShelterFood,34.9835844,-80.5465268
MatungaBandra,19.0283952,72.8467938
AshokePandit,22.6997881,88.3979663
Whixer,32.9570169,-96.8790912
BANDRA,19.0606917,72.8362497
Uff,60.1893874,24.9166747
Autorickshaw,28.713525,77.104952
Khar,61.1458774,-149.8763529
TooClogged,28.6504579,77.1200652
Mahim,19.0351534,72.8404432
MumbaiDeluge,21.2058684,81.32262
Arnabs,22.512993,88.2987231
GSBWadala,19.0153952,72.8518762
IndeeeMumbai,19.197564,72.97139
IndiaMeteorologicalDepartment,28.5896868,77.2218904
Kalina,41.99528,-121.4191701
RepublicTV,28.566297,77.3174911
OldShuttleEmergencyServices,33.0832625,-83.2104344
MumbaiFloodedShame,19.166943,72.833383
BODY,35.6724,-105.948065
Stn,-15.7322984,-47.9027941
MCGM,19.2331389,72.8258562
Admin,33.6087507,-112.0322205
Tardeo,18.9681499,72.8122442
Itna,-25.880377,28.182195
Sakta,59.3340083,18.0352911
NairHospital,18.9726801,72.8212566
MazgaonLooking,18.9807491,72.8407227
TOIMumbai,18.9415167,72.834285
MumbaiRains2017,19.0450732,73.0639709
EmergencyNos,40.7188138,-73.9990613
Judwa,28.613443,76.982974
PowaiHiranandani,19.1153798,72.9091436
DomAirport,15.546761,-61.300911
GoregaonHub,19.1525718,72.8523634
Andheri2Dah,19.0741183,72.8510211
PeddarRoad,18.9717227,72.8094239
Corner,30.264366,-97.743924
MukeshAmbani,12.5481459,78.3314788
Sis,43.0721878,-70.7691959
KOREAN,35.5959372,-82.5505107
Provide,49.2695544,-123.1409938
Reachout,39.746993,-84.187446
MumbaiIsSea,19.0319735,72.8161222
TAX,32.9595845,-117.1577589
HOLD,42.3788079,-71.1079925
MumbaiKars,25.2358008,55.3074523
Smart,38.281694,-122.668865
MumbaiRainsHats,19.0217753,73.03906
Zavli,44.2853252,11.886735
RAINIS,4.2784597,126.8573186
StaySafeMumbaiTake,19.128124,72.86817
RidlrMUMRT,19.1148071,72.8574111
Way,29.7671352,-95.3986356
Mulund,19.1565109,72.9637728
Aranav,23.2489287,77.502928
Incident,37.8823254,-122.0266769
Danial,41.790131,-88.3035699
Abhasingh,32.8779117,-117.2256695
Samosa,34.0049088,-118.4864226
AamAadmi,31.6258911,74.8838532
Nightmare,41.245952,-76.053474
NMMC,34.242345,-88.7159831
MET,49.1193089,6.1757156
BMCBJP,19.1407013,72.8580558
AdarshSocty,21.1771821,72.8099115
Crisis,35.238606,-80.838973
Corruption,22.697772,90.3697783
Shanghai,31.2303904,121.4737021
Similar,36.68431,-101.469666
DejaVu,36.1576973,-86.7927061
Godrej,28.9988058,77.6997998
Corp,38.5775506,-121.4863766
Estern,42.3691225,-71.1098507
Best,51.5077637,5.3978482
MaharashtraGovt,17.9882796,79.6016443
IndianMedia,11.025788,76.969801
MumbaiRainsHope,19.0459829,73.0654446
Jaslok_Hospital,18.9717172,72.8098374
Schools,40.7253501,-73.8113253
Cry,47.7071479,4.239197
Plant,37.3030844,-121.8654102
RichBMC,42.335021,-71.072155
Sena,37.276358,-121.878337
NCP,33.5674491,-86.7593695
LordGanesha,18.7814083,98.9861767
Years,34.768088,113.694864
SUSPENSION,32.1965373,-85.5880031
MumbaiTraffic,19.0759837,72.8776559
KRA,39.1515403,-76.9096572
GanpatiBappa,19.1448058,72.9925615
IndianInterestBehind,28.6228237,77.2122773
Usual,32.7308178,-97.3407963
Saki,27.9573316,-82.7293464
Nahi,24.1068148,78.1122537
ShainaNCNature,19.0738664,72.8338082
BulletDrains,50.9855945,-114.082408
Bullet,25.879611,-80.262401
MumbaiRainsSoon,18.446635,73.849055
Space,40.7395695,-73.9913654
Jakarta,-6.17511,106.8650395
Hongkong,22.396428,114.109497
Asif,51.532853,-0.061737
ADogsLife,37.4047157,-121.9929227
MumbaiFloodedYoga,19.0851793,72.8431911
Bay,43.7109732,-84.0167423
Shania,18.7564415,73.4070169
MumbaiGanesh,19.1193392,72.8636965
Colleges,40.2242396,-74.8840892
Advocate,30.3827764,-91.0612964
Nope,26.933498,-80.081104
Vakola,19.0788783,72.8500307
Minimum,37.3761619,-90.5876186
SupremeCourt,38.8906424,-77.0044398
NEVER,46.990896,3.162845
MUMBAIKARS,25.2358008,55.3074523
DailyTickets,40.767107,-73.9941513
MonthlyPass,28.663968,77.145127
RailwayStation,19.0099443,73.0943887
Maharashtra,19.7514798,75.7138884
ONLY,40.72023,-73.9839958
MumbaiSinksMake,19.0117474,72.8242221
LEAVE,40.0242873,-105.2834921
LWP,40.6450709,-74.0167844
Though,23.2111798,77.4329048
MaharashtraDevendraFadnavis,21.1428126,79.0621555
Phone,40.7274377,-76.1900031
SantoshNagar,17.3479997,78.5085841
MumbaiFlooted,13.05568,80.2227056
BY,53.709807,27.953389
Mumbairain,19.145611,72.936244
Rock,42.6251506,-89.0179332
Chullu,37.0013848,6.5543199
Waah,24.9417707,68.7026423
Rainy,48.9052552,12.4680983
JogeshwariWest,19.1405116,72.8421555
Human,48.7699292,30.2154406
MumbaiMirror,19.226714,72.8271723
ReliefCentres,51.7223872,-0.2023349
Nah,26.2123124,127.6791568
SiddharthNagar,27.2715633,82.820974
VileParle,19.1030524,72.8466914
Dial,32.2451982,76.3014896
Uberindian,13.0503886,80.2485702
Waterfall,-29.7367411,30.8326663
EVERY,50.8739353,4.4009421
METDept,33.6835942,73.0639551
LootLo,24.8172683,67.0428664
Malishka,39.7376099,45.3925813
Red,44.88084,-91.9315681
Essence,34.0479377,-118.4620097
MetDepartment,33.6835942,73.0639551
Perform,51.9233631,-1.1868257
Perish,37.776367,-122.4379304
Richest,36.453872,115.983104
Worli,18.9872015,72.8290456
Avg,37.7749779,-122.3990677
MumbaiRainsList,18.9398208,72.8354676
Flawed,36.1731363,-94.0491076
Night,40.7299355,-73.9546495
BJPee,47.1575034,-122.298516
CheckRoutes,30.6977923,-85.3469165
OlaShuttle,22.6520315,88.3413005
Ola,35.0323119,-93.2232345
MissingPerson,26.4982603,89.5313138
CSMTRailway,16.702671,74.237917
LalbaugChaRaja,18.9909522,72.8365565
InPics,52.0806339,4.2690729
Idiots,52.3631838,4.9241073
redBusHotels,23.0599377,72.5612459
WesternHighway,41.0792334,-73.9627998
MumbaiRainsHelpline,19.166943,72.833383
MaladWest,19.1827551,72.8401539
Infiniti,30.361046,-97.730109
ChhatrapatiShivajiInternationalAirport,19.0895595,72.8656144
MumbaiRainsCa,19.069387,73.070021
MumbaiStaySafe,19.128124,72.86817
HelplineNumbers,43.5590734,-96.7463018
SHARE,41.8886445,-87.6276004
MENNo,43.2397131,-97.5778442
DidNaviMumbai,19.0668853,73.0137133
Konkan,53.330801,-6.275118
EasternExpressway,19.127343,72.93998
Ganseh,27.6437277,85.3722805
StayStrong,42.5569792,-83.1275492
LalbaugchaRajaPandal,18.9549532,72.820927
MumbaiRainsFollow,19.0450732,73.0639709
VarshaNagar,19.1095439,72.9157884
HTMumbai,19.0097592,72.8356272
Malvani,19.1858157,72.819052
LinkRoad,19.1350432,72.8314584
Gratitude,33.9979821,-118.4737359
ChennaiWithMumbai,19.0895595,72.8656144
HELPLINE,43.5590734,-96.7463018
NUMBERS,29.744768,-95.384939
Kandivali,19.1998211,72.842594
BandraBadi,1.0489644,103.9143834
MumbaiBoriwali,19.2371877,72.8441358
ChurchgateToVirar,19.4497516,72.8127854
Byculla,18.9718388,72.8436024
Plan,33.0198431,-96.6988856
List,36.2760614,-119.1278842
BandraHillRoad,19.0551937,72.8303668
KharWest,19.0716903,72.8341267
Central_RailwayAny,52.7686262,-1.195842
HarbourLine,19.0765639,72.8441626
CentralLines,41.107304,-82.35317
Abdul,41.238306,-80.785942
ShivSenaBJP,19.206252,72.82207
Random,29.8301319,-98.7716764
WiFi,37.3752987,-121.9916031
SuburbanServices,42.9188213,-73.8887587
CONgress,34.162526,-112.8507374
Track,35.805859,-83.575732
MarineDrive,49.230146,-123.1794289
Pune,18.5204303,73.8567437
RJMalishka,28.4943395,77.0248394
BandraStation,19.0547926,72.8406549
SionRailwayStation,19.0465879,72.8632167
IndoorsTomorrow,28.6285887,77.2269242
Abhishek,25.2942068,82.9977967
Islam,36.1242841,-86.7899965
Swimming,34.0569059,-118.3590934
Worst,38.3612039,-77.5153465
MumbaiLocals,19.0253443,72.8395969
AIMIM,19.3090045,73.066263
HINDUSTAN,20,78
MASJIDByculla,18.9758579,72.8319525
MumbaiRainsTrain,18.9398208,72.8354676
SantaCruz,36.9741171,-122.0307963
AllIndiaBakchodFriends,19.0023541,72.8268936
IncomeTax,26.1173743,-80.2022271
BulletTrains,50.9855945,-114.082408
churchGate,18.9322453,72.8264378
MumbaiRainsThank,18.9935915,72.8220371
MumbaiPolice,19.0878163,72.9012527
Step,47.6036707,-122.3375173
POWAI,19.1196773,72.9050809
AamchiMumbai,53.3934207,-2.2189017
Mention,48.8719756,2.3420002
LinkingRoad,19.0753406,72.834305
SofitelHotel,34.0763642,-118.3774949
Kalachowki,18.9901964,72.8430551
WesternRailwaysTerrifying,28.6501939,77.123495
HelplineForMumbaikars,25.2358008,55.3074523
spiritofMumbai,19.1006607,72.8403348
Seamless,40.7539141,-73.9853115
BMWJunction,53.2813166,-3.7932561
Prayers,36.3378395,59.4785898
Chunabhatti,19.0516931,72.8691602
Santa,34.0131722,-118.4971606
SidharthMalhotra,43.1916325,-77.5876422
HoustonStrong,29.8614668,-95.6596759
Nashik,19.9974533,73.7898023
SouthMumbai,19.0759837,72.8776559
ShriRajnathSingh,25.6092028,85.0684399
Smooth,30.123859,-81.623388
MumbaiRainsKolkata,19.033654,73.06565
Crescen07,53.4830568,-2.2676441
FuryWater,24.557661,-81.8077367
Asiad,19.108313,72.8397509
BombayRains,19.166943,72.833383
Kalyan,19.2403305,73.1305395
Wonderful,37.6007903,-122.3912808
HansZimmer,34.021998,-118.48273
Left,40.1582861,-105.1150233
KEMHospital,19.0015274,72.841866
ChemburMaitriPark,19.0501309,72.9048208
FLASHMumbai,19.2057101,72.8707911
MumbaiRainsRoads,19.1364481,72.8277972
VinayMIRROR,28.348337,77.34629
Caravan,41.8893381,-87.623096
Manycafes,-33.797861,151.2884016
CircleGanesh,19.047323,72.869
BJYMNational,21.0988733,81.0450992
BJYM4Mumbai,19.0135932,72.8419704
TrainsUpdate,17.440741,78.490154
Zero,32.300144,-88.6505983
Dombivli,19.2094006,73.0939483
Andrea_RoseJCall,40.7491112,-74.0049563
HajiAliRoad,8.2915757,73.0626167
GSBGaneshPandal,19.047323,72.869
RamMandir,33.040612,-96.705728
Marve,43.320732,-3.049805
Travel,42.0795525,-88.0189386
RIDLR,19.1148071,72.8574111
AAPMumbai,19.1116932,72.8584377
WhiteWalkers,28.641529,77.120915
Suggest,28.5801879,77.3180867
Irla,40.0807766,-75.3804395
Driver,32.2386372,-107.7327811
Flight,40.8961574,-73.9717539
HongKong,22.396428,114.109497
Hotels,40.4612676,-79.9261781
ChemburSantacruzLinkRoad,19.0754174,72.8732776
Counselage,28.5415056,77.2160851
PMOIndiaHow,25.2898983,83.00141
Midnight,33.0495712,-90.5734261
OlaShare,51.3246825,14.967932
RukminiDhanve,10.362555,77.97542
ZeroGovernance,30.611581,-96.339176
GandhiMarket,28.6071311,77.1003323
BuckStops,37.2547618,-107.0793887
SVRoad,19.2411197,72.8586037
Goodbye,28.21988,112.94346
MumbaiRainsFirst,19.145611,72.936244
KharRoad,19.0698428,72.8402856
Ass,38.0986459,-84.5214968
Lonavala,18.7546171,73.4062342
Shuttle,34.5545649,-112.4701121
RailwayControlRoom,13.0361624,77.5457539
BMCHelpline,47.5547719,-122.0424711
ElphistoneRoad,19.0074982,72.8359409
BKCCitibank,19.0693338,72.8697691
MumbaiRainsSVRoad,19.1980907,72.842908
CCTV,34.052288,-118.294177
GAP,40.7382729,-73.9922365
BHARAT,20.593684,78.96288
ContactManpreetSingh,38.7672462,-77.1607489
GreatWork,41.0606424,-81.4552924
Retweet,9.964809,76.288765
BandraSVRoad,19.2411197,72.8586037
MahimCauseway,19.0473044,72.8378185
MumbaiRainsLong,19.033638,73.0637111
VineetAgarwalPhone,26.818634,80.912592
BrihanMumbai,19.1290742,72.8310583
MaheshBhupathi,22.5792791,88.4597676
LaraDutta,22.502214,88.3504322
Wimbledon,47.1697143,-98.4598177
ReserveBank,38.628345,-90.188205
Hologram,34.0701343,-118.4000971
Mumbaiker,19.01595,72.844194
Indore,22.7195687,75.8577258
HaveWifi,17.9388216,73.8939505
Grateful,35.017844,135.754144
MumbaiRainsLocation,19.145611,72.936244
HighwayControlNo,35.1514727,-106.6060656
ImageCredit,28.3725497,-81.2788846
Cost,29.4374607,-97.5288825
LiveBlog,22.582778,88.4218717
INDvSL,40.126817,-3.793759
PatvPun,37.3892377,-6.0007114
Challenge,39.4856136,-121.2311579
ParsiFireTemple,18.934507,72.8357059
MumbaiAtNight,19.093183,72.827558
WesternExpressHighway,19.1667149,72.8586501
RedBus,39.0136409,106.35113
Treebo,29.3780405,79.4661697
CSMT,43.099947,5.822668
KanchanGupta,39.8089714,-89.6559079
MarathiShivSena,17.4630656,78.4753577
BandraEast,19.060533,72.8493479
RadioCity,40.759976,-73.9799772
RNACorporatePark,19.0609529,72.850961
Mumbaikers,25.2358008,55.3074523
MasjidBander,18.9519928,72.8382706
Mahajanwadi,21.0883143,78.9746767
Stop,41.6335162,0.9918888
Venice,45.4408474,12.3155151
GaneshUtsav,48.148328,17.109339
DrAmrapurkar,18.9457243,72.8237605
Den,39.8560963,-104.6737376
AnandMumbai2011,19.2173383,72.8337413
GreenLifestyle,41.4018735,2.1572941
BLUE,40.6453356,-74.1077924
Window,39.8999696,-74.8386648
Neck,35.3363068,-97.0616631
PAN,8.537981,-80.782127
Aadaar,29.608189,74.295125
SpiritofMumbai,19.1006607,72.8403348
PRExercise,-33.8097268,151.2980208
Important,26.4522102,-80.0720718
Bhandup,19.1465225,72.9305026
AjeetK,9.6464311,77.0173563
ShivajiStatue,19.0457975,72.9095506
VivekOberoi,17.3948623,78.4800789
BhendiBazar,18.9568145,72.8323844
InterConHotels,40.758573,-73.989548
Citizens,42.7555215,-73.759298
Corprn,39.2951013,-77.8605508
Someone,51.5247537,-0.0833085
MumbaiFloodedMumbai,19.069053,72.832255
Empty,41.9004625,-87.6866398
MumbaiFloodedShivajiNagar,19.166943,72.833383
RKLaxman,12.9184892,77.6518451
India_,20.593684,78.96288
BanPlastic,46.4594541,-90.1414377
Wrong,30.3085456,-104.0210451
CSTMumbai,18.9398208,72.8354676
Nallahs,33.5362328,73.5255463
Every,50.8739353,4.4009421
OldMonk,32.8200357,-96.7849164
Virtue,38.803809,-77.040234
InsuranceClaim,25.7312315,-80.2367929
Rocks,41.944963,-87.645656
DadarStation,19.0172909,72.8434865
Natgeo,42.4771643,-83.2442499
MaximumCity,40.7469969,-73.9826069
QuintNeon,35.1228754,-95.3710855
Metro,39.955585,-82.860435
Cover,43.6464157,-72.3181029
BCT,33.9131083,-84.490187
AccountabilityTransparency,38.9060969,-77.0407194
Number,28.4916187,77.2302329
Lifecycle,33.6806185,-84.424349
SionHospital,19.0369836,72.8590513
Back,39.453845,-82.227244
Vada,40.7331574,-74.0001045
MacDonald,41.5050672,-81.605476
Dominos,29.9028942,-95.3310861
KFC_India,28.6331003,77.21777
FilmmakerAshokePandit,13.031913,80.210123
Roadside,39.7634269,-77.5316571
BEST,51.5077637,5.3978482
FlipSide,41.241479,-81.442688
MumbaiDelugeNo,21.2058684,81.32262
Belapur,19.0300657,73.0351138
Vashi,18.7501386,73.0420662
TN,35.5174913,-86.5804473
Rush,42.9954553,-77.6298188
MumbaiRainsBorivaliNationalPark,19.2210347,72.9067922
Harbour,49.2902874,-123.117409
Imagica,18.7679425,73.2821135
BulletTrain,50.9855945,-114.082408
BulletDrain,50.9855945,-114.082408
MumbaiTheme,19.08651,72.888652
IndiaDigest,22.7272694,75.8838945
MetDept,33.6835942,73.0639551
ManMade,40.743656,-73.9953991
Builder,32.564121,-97.395028
AIADMK,11.9321237,78.333662
Tho,47.6565318,-122.305778
Prompt,35.6754732,-105.9510752
Hi,41.3337955,-72.9532079
Failed,38.9839372,-76.9430793
Accountability,51.5120499,-0.0777319
Mandir,33.6923218,-117.8485624
Madrasa,30.4681936,74.3668115
EmployeeTransportGet,19.1326302,72.9152727
MumbaikarsGreat,19.0966887,72.8501775
Yessss,45.7496243,4.755815
Fast,34.0201428,-118.4545976
Sun,51.463426,-0.1340895
JVLR,19.1247111,72.8957516
MumbaiRainsTime,19.1978836,72.8404005
MumbaiGood,19.095525,72.914452
OlacabsThank,22.5698135,88.4337248
_iNarad,31.2637987,35.2137951
Mantralaya,15.9413776,77.4257319
Public,41.5742334,-90.5935521
Shootout,39.8790029,-105.7927173
EasternFreeway,19.0125574,72.8713217
RKLakshman,12.933389,77.614138
SaluteMumbai,19.223604,72.850481
Nullah,22.2741673,114.1739883
BMCs,51.4681952,-2.5642808
Grand,39.0086287,-109.5613343
Received,40.014328,-83.0355069
Skyscrapers,40.705726,-74.0177501
Whether,28.1756316,-82.768107
MumbaiRainsPhoto,19.13654,72.827781
Quote,39.5391837,-93.6832682
Khattar,46.136794,-60.194413
Fadanvis,19.9974533,73.7898023
MumbaiHelplineNumbers,18.9683619,72.8090295
Nostradamus,43.6406963,5.0974865
Indra,41.6010537,-87.8922973
LordIndra,26.740215,83.4195817
Leader,50.8889827,-109.5419457
RajThackeray,19.1368308,72.8558454
Horrific,54.0815981,-0.2222029
Tiny,29.6525256,-81.842563
Nala,36.0736331,-95.8897216
BrihanmumbaiMunicipalCorporation,19.1153589,72.876153
Infinite,45.170249,-93.156363
BMCHQ,33.9197614,-84.3563962
Lesson,38.8970743,-77.0113672
MumbaiBJP,19.0135932,72.8419704
LordKrishna,40.7035593,-74.0107714
SurgicalStrikes,23.053451,72.531401
MumbaiRainsLessons,19.019483,73.086988
Song,4.8580767,6.9209135
LBS,33.779142,-118.141839
PERSON,36.3528221,-78.9288242
BOMBAY,19.0759837,72.8776559
DrainageDept,29.9653971,-90.1894723
BetterLife,38.622237,-90.245872
LocalCircles,28.5126004,77.3713618
DDG,40.7176643,-74.0083332
Deadly,-36.86844,174.777218
PlTakeCareOfYour,11.1059578,77.3469472
MumbaiFloodedEsp,19.0450732,73.0639709
CarCareFor,16.5005767,80.6776577
IndianExpressEnough,19.0715593,72.8443174
STATUES,47.6513555,-122.3509651
FINANCIAL,37.802327,-122.403298
Waste,45.8945163,-95.3514267
SafeMumbai,19.1351931,72.9155409
Mumbaikrs,25.2358008,55.3074523
NewMumbai,19.0330488,73.0296625
PuneMumbai,18.9562292,72.8397285
Wud,40.678938,-73.9567741
IndianRailwaysEvery,28.636971,77.2197867
BMW,41.0348113,-74.0729384
CSTM,45.379188,-72.772045
Cue,34.1141655,-84.2697946
Times,41.8876736,-87.6236084
EEH,15.543764,-88.0235542
THANK,40.0603843,-83.0389486
OFYOU,40.753198,-73.9808149
SAW,37.692678,-121.879911
GaneshPendal,13.3138903,76.2567417
MumbaiKiBaarish,19.0457632,72.8941677
MumbaiPoliceGreat,19.0150142,72.8353781
